file_name,posix_score,status
question_100_variants.json,0.0,success
question_101_variants.json,0.08579545454545455,success
question_102_variants.json,0.06619318181818182,success
question_103_variants.json,0.5131628787878788,success
question_104_variants.json,0.0,success
question_105_variants.json,1.8922688802083332,success
question_106_variants.json,0.38039772727272725,success
question_107_variants.json,0.0,success
question_108_variants.json,0.0,success
question_109_variants.json,0.27698863636363635,success
question_10_variants.json,1.1144886363636364,success
question_110_variants.json,0.0,success
question_111_variants.json,0.0,success
question_112_variants.json,0.0,success
question_113_variants.json,0.3090909090909091,success
question_114_variants.json,0.0,success
question_115_variants.json,1.4717684659090908,success
question_116_variants.json,0.0,success
question_117_variants.json,0.29147727272727275,success
question_118_variants.json,0.0,success
question_119_variants.json,0.0,success
question_11_variants.json,0.0,success
question_120_variants.json,0.0,success
question_121_variants.json,0.0,success
question_122_variants.json,0.0,success
question_123_variants.json,0.0,success
question_124_variants.json,0.7363636363636363,success
question_125_variants.json,0.0,success
question_126_variants.json,0.6215909090909091,success
question_127_variants.json,0.0,success
question_128_variants.json,0.7869318181818182,success
question_129_variants.json,0.16420454545454546,success
question_12_variants.json,0.0,success
question_130_variants.json,0.0,success
question_131_variants.json,0.0,success
question_132_variants.json,0.0,success
question_133_variants.json,1.1664772727272728,success
question_134_variants.json,0.0,success
question_135_variants.json,0.5517045454545455,success
question_136_variants.json,0.0,success
question_137_variants.json,0.0,success
question_138_variants.json,0.0,success
question_139_variants.json,1.096579071969697,success
question_13_variants.json,0.0,success
question_140_variants.json,0.0,success
question_141_variants.json,0.9568181818181818,success
question_142_variants.json,0.5505681818181818,success
question_143_variants.json,0.0,success
question_144_variants.json,0.2565340909090909,success
question_145_variants.json,0.4505681818181818,success
question_146_variants.json,0.7769886363636364,success
question_147_variants.json,0.0,success
question_148_variants.json,0.0,success
question_149_variants.json,1.1301136363636364,success
question_14_variants.json,0.0,success
question_150_variants.json,0.0,success
question_151_variants.json,0.34403409090909093,success
question_152_variants.json,0.0,success
question_153_variants.json,0.0,success
question_154_variants.json,0.0,success
question_155_variants.json,0.0,success
question_156_variants.json,0.6451704545454545,success
question_157_variants.json,0.0,success
question_158_variants.json,0.44431818181818183,success
question_159_variants.json,0.0,success
question_15_variants.json,0.0,success
question_160_variants.json,0.17670454545454545,success
question_161_variants.json,0.32784090909090907,success
question_162_variants.json,0.9494318181818182,success
question_163_variants.json,0.11960227272727272,success
question_164_variants.json,0.6014204545454546,success
question_165_variants.json,0.23664772727272726,success
question_166_variants.json,0.0,success
question_167_variants.json,0.0,success
question_168_variants.json,0.9440087751908736,success
question_169_variants.json,0.39431818181818185,success
question_16_variants.json,0.5903409090909091,success
question_170_variants.json,0.0,success
question_171_variants.json,0.0,success
question_172_variants.json,0.0,success
question_173_variants.json,0.0,success
question_174_variants.json,0.0,success
question_175_variants.json,0.0,success
question_176_variants.json,0.27755681818181815,success
question_177_variants.json,0.0,success
question_178_variants.json,0.0,success
question_179_variants.json,0.0,success
question_17_variants.json,0.2806818181818182,success
question_180_variants.json,0.0,success
question_181_variants.json,0.0,success
question_182_variants.json,0.0,success
question_183_variants.json,0.0,success
question_184_variants.json,0.2852272727272727,success
question_185_variants.json,0.0,success
question_186_variants.json,0.7457386363636364,success
question_187_variants.json,0.221875,success
question_188_variants.json,0.0,success
question_189_variants.json,0.0,success
question_18_variants.json,0.07727272727272727,success
question_190_variants.json,0.5338068181818182,success
question_191_variants.json,0.0,success
question_192_variants.json,0.18295454545454545,success
question_193_variants.json,0.5431818181818182,success
question_194_variants.json,0.16022727272727272,success
question_195_variants.json,0.0,success
question_196_variants.json,0.0,success
question_197_variants.json,0.0,success
question_198_variants.json,1.36494140625,success
question_199_variants.json,0.0,success
question_19_variants.json,0.0,success
question_1_variants.json,0.0,success
question_200_variants.json,0.42329545454545453,success
question_201_variants.json,0.7134055397727272,success
question_202_variants.json,0.0,success
question_203_variants.json,0.0,success
question_204_variants.json,0.13210227272727273,success
question_205_variants.json,0.0,success
question_206_variants.json,2.14375,success
question_207_variants.json,0.121875,success
question_208_variants.json,0.2585227272727273,success
question_209_variants.json,0.0,success
question_20_variants.json,0.0,success
question_210_variants.json,0.08295454545454546,success
question_211_variants.json,0.46875,success
question_212_variants.json,0.20852272727272728,success
question_213_variants.json,0.0,success
question_214_variants.json,0.0,success
question_215_variants.json,0.0,success
question_216_variants.json,2.4797238436612217,success
question_217_variants.json,0.7008522727272727,success
question_218_variants.json,0.2375,success
question_219_variants.json,0.14545454545454545,success
question_21_variants.json,0.0,success
question_220_variants.json,0.0,success
question_221_variants.json,0.08295454545454546,success
question_222_variants.json,0.0,success
question_223_variants.json,0.3965909090909091,success
question_224_variants.json,0.14602272727272728,success
question_225_variants.json,0.0,success
question_226_variants.json,0.0,success
question_227_variants.json,0.09971590909090909,success
question_228_variants.json,1.286245265151515,success
question_229_variants.json,0.0,success
question_22_variants.json,0.14431818181818182,success
question_230_variants.json,0.0,success
question_231_variants.json,0.15965909090909092,success
question_232_variants.json,0.09545454545454546,success
question_233_variants.json,0.21505681818181818,success
question_234_variants.json,1.0364945938537171,success
question_235_variants.json,0.0,success
question_236_variants.json,0.0,success
question_237_variants.json,0.9136363636363637,success
question_238_variants.json,0.4551136363636364,success
question_239_variants.json,0.0,success
question_23_variants.json,0.0,success
question_240_variants.json,0.0,success
question_241_variants.json,0.0,success
question_242_variants.json,0.50625,success
question_243_variants.json,0.0,success
question_244_variants.json,0.8502143628669508,success
question_245_variants.json,0.0,success
question_246_variants.json,0.0,success
question_247_variants.json,0.14289772727272726,success
question_248_variants.json,0.0,success
question_249_variants.json,0.371579071969697,success
question_24_variants.json,0.175,success
question_250_variants.json,0.415625,success
question_251_variants.json,1.837784090909091,success
question_252_variants.json,0.0,success
question_253_variants.json,1.487784090909091,success
question_254_variants.json,0.0,success
question_255_variants.json,1.1841264204545454,success
question_256_variants.json,0.0,success
question_257_variants.json,0.0,success
question_258_variants.json,0.0,success
question_259_variants.json,0.16676136363636362,success
question_25_variants.json,0.9005681818181818,success
question_260_variants.json,0.6737215909090909,success
question_261_variants.json,0.17528409090909092,success
question_262_variants.json,0.0,success
question_263_variants.json,1.0032670454545454,success
question_264_variants.json,0.7230113636363636,success
question_265_variants.json,0.0,success
question_266_variants.json,0.11647727272727272,success
question_267_variants.json,0.37926136363636365,success
question_268_variants.json,0.7838068181818182,success
question_269_variants.json,0.7116477272727273,success
question_26_variants.json,0.0,success
question_270_variants.json,0.0,success
question_271_variants.json,1.2150568181818182,success
question_272_variants.json,0.0,success
question_273_variants.json,0.0,success
question_274_variants.json,0.371875,success
question_275_variants.json,5.598627371500603,success
question_276_variants.json,0.3931818181818182,success
question_277_variants.json,0.0,success
question_278_variants.json,0.10625,success
question_279_variants.json,0.0,success
question_27_variants.json,0.0,success
question_280_variants.json,0.0,success
question_281_variants.json,0.0,success
question_282_variants.json,0.0,success
question_283_variants.json,0.3338068181818182,success
question_284_variants.json,0.0,success
question_285_variants.json,0.0,success
question_286_variants.json,0.0,success
question_287_variants.json,0.0,success
question_288_variants.json,0.0,success
question_289_variants.json,0.0,success
question_28_variants.json,0.0,success
question_290_variants.json,0.3849431818181818,success
question_291_variants.json,0.0,success
question_292_variants.json,0.6130681818181818,success
question_293_variants.json,0.0,success
question_294_variants.json,0.4875,success
question_295_variants.json,0.0,success
question_296_variants.json,0.0,success
question_297_variants.json,0.0,success
question_298_variants.json,0.0,success
question_299_variants.json,0.0,success
question_29_variants.json,0.23508522727272727,success
question_2_variants.json,0.0,success
question_300_variants.json,0.0,success
question_301_variants.json,0.7792613636363637,success
question_302_variants.json,0.1588068181818182,success
question_303_variants.json,0.0,success
question_304_variants.json,0.0,success
question_305_variants.json,0.0,success
question_306_variants.json,0.0,success
question_307_variants.json,0.7339488636363637,success
question_308_variants.json,0.0,success
question_309_variants.json,1.1338416620371814,success
question_30_variants.json,0.4715909090909091,success
question_310_variants.json,0.0,success
question_311_variants.json,0.0,success
question_312_variants.json,0.0,success
question_313_variants.json,0.0,success
question_314_variants.json,0.0,success
question_315_variants.json,0.0,success
question_316_variants.json,0.0,success
question_317_variants.json,0.22215909090909092,success
question_318_variants.json,0.7642045454545454,success
question_319_variants.json,0.0,success
question_31_variants.json,0.7505681818181819,success
question_320_variants.json,0.0,success
question_321_variants.json,0.0,success
question_322_variants.json,0.1875,success
question_323_variants.json,0.0,success
question_324_variants.json,0.0,success
question_325_variants.json,0.2409090909090909,success
question_326_variants.json,0.6153409090909091,success
question_327_variants.json,0.47286931818181815,success
question_328_variants.json,0.19573863636363636,success
question_329_variants.json,0.2696022727272727,success
question_32_variants.json,0.0,success
question_330_variants.json,0.0,success
question_331_variants.json,0.16164772727272728,success
question_332_variants.json,0.0,success
question_333_variants.json,0.0,success
question_334_variants.json,0.8414772727272727,success
question_335_variants.json,0.18295454545454545,success
question_336_variants.json,0.0,success
question_337_variants.json,0.0,success
question_338_variants.json,0.7051491477272728,success
question_339_variants.json,0.0,success
question_33_variants.json,0.76875,success
question_340_variants.json,0.22386363636363638,success
question_341_variants.json,0.0,success
question_342_variants.json,1.158806818181818,success
question_343_variants.json,0.05738636363636364,success
question_344_variants.json,0.0,success
question_345_variants.json,0.0,success
question_346_variants.json,0.0,success
question_347_variants.json,0.0,success
question_348_variants.json,0.11022727272727273,success
question_349_variants.json,0.0,success
question_34_variants.json,0.4720880681818182,success
question_350_variants.json,0.09090909090909091,success
question_351_variants.json,0.0,success
question_352_variants.json,0.0,success
question_353_variants.json,0.0,success
question_354_variants.json,0.0,success
question_355_variants.json,0.0,success
question_356_variants.json,0.43607954545454547,success
question_357_variants.json,0.7968039772727274,success
question_358_variants.json,0.0,success
question_359_variants.json,0.0,success
question_35_variants.json,0.08920454545454545,success
question_360_variants.json,0.8319602272727272,success
question_361_variants.json,0.3008522727272727,success
question_362_variants.json,0.0,success
question_363_variants.json,0.0,success
question_364_variants.json,0.0,success
question_365_variants.json,0.0,success
question_366_variants.json,0.0,success
question_367_variants.json,0.0,success
question_368_variants.json,0.0,success
question_369_variants.json,0.0,success
question_36_variants.json,0.31335227272727273,success
question_370_variants.json,0.0,success
question_371_variants.json,0.0,success
question_372_variants.json,0.3650568181818182,success
question_373_variants.json,0.18125,success
question_374_variants.json,0.0,success
question_375_variants.json,0.0,success
question_376_variants.json,0.23125,success
question_377_variants.json,0.0,success
question_378_variants.json,0.0,success
question_379_variants.json,0.0,success
question_37_variants.json,0.11903409090909091,success
question_380_variants.json,0.0,success
question_381_variants.json,0.0,success
question_382_variants.json,0.0,success
question_383_variants.json,0.0,success
question_384_variants.json,0.0,success
question_385_variants.json,0.20909090909090908,success
question_386_variants.json,0.0,success
question_387_variants.json,0.0,success
question_388_variants.json,1.1133522727272727,success
question_389_variants.json,0.41704545454545455,success
question_38_variants.json,0.3085227272727273,success
question_390_variants.json,0.353125,success
question_391_variants.json,0.6301136363636364,success
question_392_variants.json,0.0,success
question_393_variants.json,0.0,success
question_394_variants.json,0.7579545454545454,success
question_395_variants.json,0.0,success
question_396_variants.json,0.0,success
question_397_variants.json,0.0,success
question_398_variants.json,0.6488636363636363,success
question_399_variants.json,0.3822443181818182,success
question_39_variants.json,0.46988636363636366,success
question_3_variants.json,0.0,success
question_400_variants.json,0.0,success
question_40_variants.json,1.1326704545454545,success
question_41_variants.json,0.8484375,success
question_42_variants.json,0.2184659090909091,success
question_43_variants.json,0.0,success
question_44_variants.json,0.0,success
question_45_variants.json,0.0,success
question_46_variants.json,0.0,success
question_47_variants.json,0.0,success
question_48_variants.json,1.1008522727272727,success
question_49_variants.json,0.4090909090909091,success
question_4_variants.json,0.17102272727272727,success
question_50_variants.json,0.0,success
question_51_variants.json,0.24005681818181818,success
question_52_variants.json,0.38977272727272727,success
question_53_variants.json,0.0,success
question_54_variants.json,0.0,success
question_55_variants.json,0.0,success
question_56_variants.json,0.0,success
question_57_variants.json,0.6056818181818182,success
question_58_variants.json,0.2255681818181818,success
question_59_variants.json,0.0,success
question_5_variants.json,0.0,success
question_60_variants.json,0.29840790719696975,success
question_61_variants.json,0.12556818181818183,success
question_62_variants.json,0.0,success
question_63_variants.json,0.0,success
question_64_variants.json,0.0,success
question_65_variants.json,1.4431818181818181,success
question_66_variants.json,0.4552083333333334,success
question_67_variants.json,0.0,success
question_68_variants.json,0.0,success
question_69_variants.json,0.0,success
question_6_variants.json,0.0,success
question_70_variants.json,0.17613636363636365,success
question_71_variants.json,0.4980113636363636,success
question_72_variants.json,0.15170454545454545,success
question_73_variants.json,1.2181818181818183,success
question_74_variants.json,0.25583422111742427,success
question_75_variants.json,0.0,success
question_76_variants.json,0.0,success
question_77_variants.json,0.05284090909090909,success
question_78_variants.json,0.2852272727272727,success
question_79_variants.json,1.9414772727272727,success
question_7_variants.json,0.0,success
question_80_variants.json,0.6982954545454545,success
question_81_variants.json,0.0,success
question_82_variants.json,0.6886363636363636,success
question_83_variants.json,0.3213364109848485,success
question_84_variants.json,0.0,success
question_85_variants.json,0.309375,success
question_86_variants.json,0.0,success
question_87_variants.json,0.1715909090909091,success
question_88_variants.json,0.0,success
question_89_variants.json,0.0,success
question_8_variants.json,0.33181818181818185,success
question_90_variants.json,0.0,success
question_91_variants.json,0.0,success
question_92_variants.json,0.0,success
question_93_variants.json,0.12272727272727273,success
question_94_variants.json,0.0,success
question_95_variants.json,0.1903409090909091,success
question_96_variants.json,0.36079545454545453,success
question_97_variants.json,0.3471590909090909,success
question_98_variants.json,0.23323863636363637,success
question_99_variants.json,0.0,success
question_9_variants.json,0.07897727272727273,success
