file_name,posix_score,status
question_100_variants_results.json,0.0,success
question_101_variants_results.json,0.0,success
question_102_variants_results.json,0.4571022727272727,success
question_103_variants_results.json,0.0,success
question_104_variants_results.json,0.0,success
question_105_variants_results.json,1.4079545454545455,success
question_106_variants_results.json,0.4340909090909091,success
question_107_variants_results.json,0.0,success
question_108_variants_results.json,0.9227272727272727,success
question_109_variants_results.json,0.0,success
question_10_variants_results.json,0.9897727272727272,success
question_110_variants_results.json,0.10170454545454545,success
question_111_variants_results.json,0.0,success
question_112_variants_results.json,0.8221590909090909,success
question_113_variants_results.json,0.4244318181818182,success
question_114_variants_results.json,0.0,success
question_115_variants_results.json,0.7493607954545455,success
question_116_variants_results.json,0.0,success
question_117_variants_results.json,0.0,success
question_118_variants_results.json,0.0,success
question_119_variants_results.json,0.409375,success
question_11_variants_results.json,0.34744318181818185,success
question_120_variants_results.json,0.5204545454545455,success
question_121_variants_results.json,0.0,success
question_122_variants_results.json,0.3659090909090909,success
question_123_variants_results.json,0.0,success
question_124_variants_results.json,1.0082386363636364,success
question_125_variants_results.json,0.0,success
question_126_variants_results.json,1.0857954545454545,success
question_127_variants_results.json,0.4349431818181818,success
question_128_variants_results.json,1.0366477272727272,success
question_129_variants_results.json,0.0,success
question_12_variants_results.json,0.0,success
question_130_variants_results.json,0.0,success
question_131_variants_results.json,0.2911931818181818,success
question_132_variants_results.json,0.0,success
question_133_variants_results.json,8.02146564333493,success
question_134_variants_results.json,0.14083806818181818,success
question_135_variants_results.json,1.478409090909091,success
question_136_variants_results.json,0.0,success
question_137_variants_results.json,0.0,success
question_138_variants_results.json,3.0708029486142197,success
question_139_variants_results.json,1.1829545454545454,success
question_13_variants_results.json,0.0,success
question_140_variants_results.json,0.0,success
question_141_variants_results.json,2.592408610226815,success
question_142_variants_results.json,0.0,success
question_143_variants_results.json,0.8170454545454545,success
question_144_variants_results.json,0.0,success
question_145_variants_results.json,1.0068181818181818,success
question_146_variants_results.json,0.0,success
question_147_variants_results.json,0.0,success
question_148_variants_results.json,1.602840909090909,success
question_149_variants_results.json,1.009659090909091,success
question_14_variants_results.json,0.4625,success
question_150_variants_results.json,0.2721590909090909,success
question_151_variants_results.json,2.4034330895766907,success
question_152_variants_results.json,0.0,success
question_153_variants_results.json,0.0,success
question_154_variants_results.json,0.0,success
question_155_variants_results.json,0.0,success
question_156_variants_results.json,0.36363636363636365,success
question_157_variants_results.json,0.0,success
question_158_variants_results.json,0.7769886363636364,success
question_159_variants_results.json,0.0,success
question_15_variants_results.json,0.0,success
question_160_variants_results.json,0.0,success
question_161_variants_results.json,0.0,success
question_162_variants_results.json,0.0,success
question_163_variants_results.json,0.5982954545454545,success
question_164_variants_results.json,1.3139204545454546,success
question_165_variants_results.json,0.522159090909091,success
question_166_variants_results.json,0.0,success
question_167_variants_results.json,0.0,success
question_168_variants_results.json,0.0,success
question_169_variants_results.json,1.1863636363636363,success
question_16_variants_results.json,0.846875,success
question_170_variants_results.json,0.0,success
question_171_variants_results.json,0.0,success
question_172_variants_results.json,1.6644865094659165,success
question_173_variants_results.json,0.4349431818181818,success
question_174_variants_results.json,0.0,success
question_175_variants_results.json,0.0,success
question_176_variants_results.json,0.0,success
question_177_variants_results.json,0.0,success
question_178_variants_results.json,0.41875,success
question_179_variants_results.json,0.4275568181818182,success
question_17_variants_results.json,0.15625,success
question_180_variants_results.json,0.0,success
question_181_variants_results.json,0.2696022727272727,success
question_182_variants_results.json,0.5607954545454545,success
question_183_variants_results.json,0.5352272727272728,success
question_184_variants_results.json,0.5647727272727273,success
question_185_variants_results.json,0.0,success
question_186_variants_results.json,0.41761363636363635,success
question_187_variants_results.json,0.0,success
question_188_variants_results.json,0.5471590909090909,success
question_189_variants_results.json,0.5102272727272728,success
question_18_variants_results.json,0.2556818181818182,success
question_190_variants_results.json,0.9184659090909091,success
question_191_variants_results.json,0.0,success
question_192_variants_results.json,0.6039772727272728,success
question_193_variants_results.json,0.47954545454545455,success
question_194_variants_results.json,0.6957386363636363,success
question_195_variants_results.json,0.0,success
question_196_variants_results.json,0.9536931818181819,success
question_197_variants_results.json,0.0,success
question_198_variants_results.json,0.8244318181818182,success
question_199_variants_results.json,0.5451704545454545,success
question_19_variants_results.json,0.434375,success
question_1_variants_results.json,0.0,success
question_200_variants_results.json,0.8366477272727273,success
question_201_variants_results.json,0.5122159090909091,success
question_202_variants_results.json,0.5011363636363636,success
question_203_variants_results.json,0.0,success
question_204_variants_results.json,0.4161931818181818,success
question_205_variants_results.json,0.0,success
question_206_variants_results.json,2.9659125041572643,success
question_207_variants_results.json,1.1420454545454546,success
question_208_variants_results.json,0.0,success
question_209_variants_results.json,0.928409090909091,success
question_20_variants_results.json,0.0,success
question_210_variants_results.json,0.6355113636363636,success
question_211_variants_results.json,0.0,success
question_212_variants_results.json,0.3025568181818182,success
question_213_variants_results.json,0.0,success
question_214_variants_results.json,0.0,success
question_215_variants_results.json,0.0,success
question_216_variants_results.json,1.381640625,success
question_217_variants_results.json,0.6071022727272727,success
question_218_variants_results.json,0.26875,success
question_219_variants_results.json,0.6667613636363636,success
question_21_variants_results.json,0.0,success
question_220_variants_results.json,0.0,success
question_221_variants_results.json,0.0,success
question_222_variants_results.json,0.6213068181818182,success
question_223_variants_results.json,1.7441982629196497,success
question_224_variants_results.json,0.140625,success
question_225_variants_results.json,0.0,success
question_226_variants_results.json,0.0,success
question_227_variants_results.json,0.8286931818181819,success
question_228_variants_results.json,1.424431818181818,success
question_229_variants_results.json,0.6928977272727272,success
question_22_variants_results.json,0.6355113636363636,success
question_230_variants_results.json,0.0,success
question_231_variants_results.json,0.0,success
question_232_variants_results.json,0.02727272727272727,success
question_233_variants_results.json,0.9991477272727273,success
question_234_variants_results.json,5.743014464563416,success
question_235_variants_results.json,0.346875,success
question_236_variants_results.json,0.2778409090909091,success
question_237_variants_results.json,0.3659090909090909,success
question_238_variants_results.json,0.31477272727272726,success
question_239_variants_results.json,0.0,success
question_23_variants_results.json,0.0,success
question_240_variants_results.json,0.0,success
question_241_variants_results.json,0.9352272727272727,success
question_242_variants_results.json,0.0,success
question_243_variants_results.json,0.0,success
question_244_variants_results.json,1.3738636363636363,success
question_245_variants_results.json,0.0,success
question_246_variants_results.json,0.0,success
question_247_variants_results.json,0.0,success
question_248_variants_results.json,0.8335227272727272,success
question_249_variants_results.json,0.44477982954545453,success
question_24_variants_results.json,0.0,success
question_250_variants_results.json,0.22017045454545456,success
question_251_variants_results.json,5.275658961711317,success
question_252_variants_results.json,0.0,success
question_253_variants_results.json,1.3801136363636364,success
question_254_variants_results.json,0.0,success
question_255_variants_results.json,4.876551664788613,success
question_256_variants_results.json,0.0,success
question_257_variants_results.json,0.0,success
question_258_variants_results.json,0.0,success
question_259_variants_results.json,0.0,success
question_25_variants_results.json,1.1269886363636363,success
question_260_variants_results.json,0.0,success
question_261_variants_results.json,0.0,success
question_262_variants_results.json,0.0,success
question_263_variants_results.json,1.584659090909091,success
question_264_variants_results.json,0.0,success
question_265_variants_results.json,0.26931818181818185,success
question_266_variants_results.json,0.8965909090909091,success
question_267_variants_results.json,0.0,success
question_268_variants_results.json,1.3884731799572498,success
question_269_variants_results.json,1.6974655898300917,success
question_26_variants_results.json,0.0,success
question_270_variants_results.json,0.0,success
question_271_variants_results.json,2.1655786416747356,success
question_272_variants_results.json,0.0,success
question_273_variants_results.json,0.3153409090909091,success
question_274_variants_results.json,1.9982954545454545,success
question_275_variants_results.json,0.0,success
question_276_variants_results.json,0.31420454545454546,success
question_277_variants_results.json,0.37613636363636366,success
question_278_variants_results.json,0.37613636363636366,success
question_279_variants_results.json,1.181036931818182,success
question_27_variants_results.json,0.7056818181818182,success
question_280_variants_results.json,0.0,success
question_281_variants_results.json,0.0,success
question_282_variants_results.json,0.0,success
question_283_variants_results.json,0.0,success
question_284_variants_results.json,0.0,success
question_285_variants_results.json,0.5318181818181819,success
question_286_variants_results.json,0.09772727272727273,success
question_287_variants_results.json,0.0,success
question_288_variants_results.json,0.09886363636363636,success
question_289_variants_results.json,0.0,success
question_28_variants_results.json,0.0,success
question_290_variants_results.json,0.4588068181818182,success
question_291_variants_results.json,0.0,success
question_292_variants_results.json,0.0,success
question_293_variants_results.json,0.0,success
question_294_variants_results.json,0.4113636363636364,success
question_295_variants_results.json,0.0,success
question_296_variants_results.json,0.0,success
question_297_variants_results.json,0.0,success
question_298_variants_results.json,0.0,success
question_299_variants_results.json,4.25443945399214,success
question_29_variants_results.json,0.0,success
question_2_variants_results.json,0.0,success
question_300_variants_results.json,0.5670960230583494,success
question_301_variants_results.json,0.46335227272727275,success
question_302_variants_results.json,0.0,success
question_303_variants_results.json,0.42073863636363634,success
question_304_variants_results.json,0.0,success
question_305_variants_results.json,0.0,success
question_306_variants_results.json,0.0,success
question_307_variants_results.json,0.04715909090909091,success
question_308_variants_results.json,0.05738636363636364,success
question_309_variants_results.json,1.11549514206973,success
question_30_variants_results.json,0.0,success
question_310_variants_results.json,0.0,success
question_311_variants_results.json,0.0,success
question_312_variants_results.json,0.0,success
question_313_variants_results.json,1.1755681818181818,success
question_314_variants_results.json,0.09573863636363636,success
question_315_variants_results.json,0.0,success
question_316_variants_results.json,0.0,success
question_317_variants_results.json,0.0,success
question_318_variants_results.json,0.0,success
question_319_variants_results.json,0.0,success
question_31_variants_results.json,0.9741477272727272,success
question_320_variants_results.json,0.08522727272727272,success
question_321_variants_results.json,1.2920454545454545,success
question_322_variants_results.json,0.07414772727272727,success
question_323_variants_results.json,1.1051136363636365,success
question_324_variants_results.json,0.0,success
question_325_variants_results.json,0.39090909090909093,success
question_326_variants_results.json,1.100284090909091,success
question_327_variants_results.json,0.9116477272727272,success
question_328_variants_results.json,0.0,success
question_329_variants_results.json,0.0,success
question_32_variants_results.json,0.0,success
question_330_variants_results.json,0.28863636363636364,success
question_331_variants_results.json,0.1965909090909091,success
question_332_variants_results.json,0.0,success
question_333_variants_results.json,1.1522727272727273,success
question_334_variants_results.json,1.1585227272727272,success
question_335_variants_results.json,0.0,success
question_336_variants_results.json,0.37727272727272726,success
question_337_variants_results.json,0.0,success
question_338_variants_results.json,0.4491477272727273,success
question_339_variants_results.json,0.0,success
question_33_variants_results.json,0.9096590909090909,success
question_340_variants_results.json,0.7579545454545454,success
question_341_variants_results.json,0.1278409090909091,success
question_342_variants_results.json,1.1991477272727273,success
question_343_variants_results.json,0.4744318181818182,success
question_344_variants_results.json,0.8119318181818181,success
question_345_variants_results.json,0.0,success
question_346_variants_results.json,0.0,success
question_347_variants_results.json,0.0,success
question_348_variants_results.json,0.0,success
question_349_variants_results.json,0.3846590909090909,success
question_34_variants_results.json,0.16079545454545455,success
question_350_variants_results.json,0.587215909090909,success
question_351_variants_results.json,0.0,success
question_352_variants_results.json,0.0,success
question_353_variants_results.json,0.0,success
question_354_variants_results.json,2.43768877666938,success
question_355_variants_results.json,0.0,success
question_356_variants_results.json,0.23210227272727274,success
question_357_variants_results.json,1.2863636363636364,success
question_358_variants_results.json,0.0,success
question_359_variants_results.json,0.0,success
question_35_variants_results.json,0.0,success
question_360_variants_results.json,1.4610795454545455,success
question_361_variants_results.json,0.0,success
question_362_variants_results.json,0.0,success
question_363_variants_results.json,0.40255681818181815,success
question_364_variants_results.json,0.0,success
question_365_variants_results.json,0.0,success
question_366_variants_results.json,0.0,success
question_367_variants_results.json,0.0,success
question_368_variants_results.json,0.0,success
question_369_variants_results.json,0.3911931818181818,success
question_36_variants_results.json,1.4292613636363636,success
question_370_variants_results.json,0.0,success
question_371_variants_results.json,0.3176136363636364,success
question_372_variants_results.json,1.227840909090909,success
question_373_variants_results.json,0.21789772727272727,success
question_374_variants_results.json,0.07954545454545454,success
question_375_variants_results.json,0.7778409090909091,success
question_376_variants_results.json,0.0,success
question_377_variants_results.json,0.3522727272727273,success
question_378_variants_results.json,0.0,success
question_379_variants_results.json,1.2025568181818183,success
question_37_variants_results.json,0.0,success
question_380_variants_results.json,0.056818181818181816,success
question_381_variants_results.json,0.0,success
question_382_variants_results.json,1.321590909090909,success
question_383_variants_results.json,0.6826704545454545,success
question_384_variants_results.json,0.0,success
question_385_variants_results.json,0.34488636363636366,success
question_386_variants_results.json,0.0,success
question_387_variants_results.json,0.0,success
question_388_variants_results.json,0.44829545454545455,success
question_389_variants_results.json,1.493465909090909,success
question_38_variants_results.json,0.0,success
question_390_variants_results.json,1.3909090909090909,success
question_391_variants_results.json,1.0928977272727274,success
question_392_variants_results.json,1.0847227466467657,success
question_393_variants_results.json,0.0,success
question_394_variants_results.json,1.5642045454545455,success
question_395_variants_results.json,0.0,success
question_396_variants_results.json,1.5284090909090908,success
question_397_variants_results.json,0.0,success
question_398_variants_results.json,1.2869318181818181,success
question_399_variants_results.json,0.0,success
question_39_variants_results.json,0.47109375,success
question_3_variants_results.json,0.0,success
question_400_variants_results.json,0.0,success
question_40_variants_results.json,0.9693181818181819,success
question_41_variants_results.json,0.9357954545454545,success
question_42_variants_results.json,0.0,success
question_43_variants_results.json,0.25,success
question_44_variants_results.json,0.3230113636363636,success
question_45_variants_results.json,0.0,success
question_46_variants_results.json,0.0,success
question_47_variants_results.json,5.992056332900764,success
question_48_variants_results.json,1.2931818181818182,success
question_49_variants_results.json,0.5022727272727273,success
question_4_variants_results.json,0.9639204545454545,success
