file_name,posix_score,status,error
question_100_variants.json,0.3705140042177573,success,
question_101_variants.json,0.3989698611905031,success,
question_102_variants.json,0.35316811730651226,success,
question_103_variants.json,0.2902022165802854,success,
question_104_variants.json,0.31389221216482277,success,
question_105_variants.json,0.3590477275312457,success,
question_106_variants.json,0.297756166879976,success,
question_107_variants.json,0.3238903597083667,success,
question_108_variants.json,0.2886208331283558,success,
question_109_variants.json,0.35622081447251647,success,
question_10_variants.json,0.2977069065030926,success,
question_110_variants.json,0.35366795602888396,success,
question_111_variants.json,0.3376111276725146,success,
question_112_variants.json,0.3913388786375258,success,
question_113_variants.json,0.3038179872609735,success,
question_114_variants.json,0.356358247515151,success,
question_115_variants.json,0.399220289597947,success,
question_116_variants.json,0.3018788641240101,success,
question_117_variants.json,0.3492676244959586,success,
question_118_variants.json,0.3391233769674915,success,
question_119_variants.json,0.3513682543068412,success,
question_11_variants.json,0.3665777798128923,success,
question_120_variants.json,0.34910605394687766,success,
question_121_variants.json,0.3067380322984758,success,
question_122_variants.json,0.3255110675363396,success,
question_123_variants.json,0.30421062198586324,success,
question_124_variants.json,0.36444632503765856,success,
question_125_variants.json,0.32931466969979833,success,
question_126_variants.json,0.35662022086569584,success,
question_127_variants.json,0.32402861937025695,success,
question_128_variants.json,0.39468318988343076,success,
question_129_variants.json,0.34253038880781245,success,
question_12_variants.json,0.3887011607073521,success,
question_130_variants.json,0.307478963236103,success,
question_131_variants.json,0.29656007254045047,success,
question_132_variants.json,0.3268157092032924,success,
question_133_variants.json,0.304700448296891,success,
question_134_variants.json,0.3598986302396453,success,
question_135_variants.json,0.3649377601717769,success,
question_136_variants.json,0.35124458569024875,success,
question_137_variants.json,0.3887638600880128,success,
question_138_variants.json,0.32021901896405275,success,
question_139_variants.json,0.33601500529798556,success,
question_13_variants.json,0.33895953607669244,success,
question_140_variants.json,0.3771294479483758,success,
question_141_variants.json,0.37387493294918595,success,
question_142_variants.json,0.31892626014904574,success,
question_143_variants.json,0.32725091217700025,success,
question_144_variants.json,0.3814296554247688,success,
question_145_variants.json,0.3644022713786374,success,
question_146_variants.json,0.37646454310383826,success,
question_147_variants.json,0.3616160228168465,success,
question_148_variants.json,0.31376321938461904,success,
question_149_variants.json,0.3505331223173146,success,
question_14_variants.json,0.3473150801248756,success,
question_150_variants.json,0.3408174330225735,success,
question_151_variants.json,0.3103268681431021,success,
question_152_variants.json,0.31058079503311115,success,
question_153_variants.json,0.30369194425275037,success,
question_154_variants.json,0.3668920606401311,success,
question_155_variants.json,0.31092444771733563,success,
question_156_variants.json,0.38323106989257727,success,
question_157_variants.json,0.32006888858190724,success,
question_158_variants.json,0.35967741437095246,success,
question_159_variants.json,0.2844035366179444,success,
question_15_variants.json,0.34644880871347805,success,
question_160_variants.json,0.3772967577044421,success,
question_161_variants.json,0.3196632916561815,success,
question_162_variants.json,0.36845636583483227,success,
question_163_variants.json,0.3176649090863673,success,
question_164_variants.json,0.35178974079762043,success,
question_165_variants.json,0.292066088982826,success,
question_166_variants.json,0.32051834276802404,success,
question_167_variants.json,0.32060505047451976,success,
question_168_variants.json,0.3812720540563975,success,
question_169_variants.json,0.3367760603899233,success,
question_16_variants.json,0.30040501323133223,success,
question_170_variants.json,0.30068843467570566,success,
question_171_variants.json,0.3450758609521509,success,
question_172_variants.json,0.36409186288309503,success,
question_173_variants.json,0.36596331365533963,success,
question_174_variants.json,0.3198175561752415,success,
question_175_variants.json,0.2714842158652146,success,
question_176_variants.json,0.400870266987445,success,
question_177_variants.json,0.2719871544905277,success,
question_178_variants.json,0.3344905540054448,success,
question_179_variants.json,,failed,[Errno 2] No such file or directory: '/ephemeral/shashmi/posix_new_improved/matching_subset_images/CXR3991_IM-2044-1001.png'
question_17_variants.json,0.34861880254712685,success,
question_180_variants.json,0.3258424535823671,success,
question_181_variants.json,0.3686699935140307,success,
question_182_variants.json,0.32755571091677743,success,
question_183_variants.json,0.3642033026420492,success,
question_184_variants.json,0.3569522325449111,success,
question_185_variants.json,0.2976832149490411,success,
question_186_variants.json,0.35609954918501074,success,
