file_name,posix_score,error
question_100_variants.json,0.38820563836538013,
question_101_variants.json,0.4358731858276606,
question_102_variants.json,0.40570797454338636,
question_103_variants.json,0.3843857109032529,
question_104_variants.json,0.38042592383975843,
question_105_variants.json,0.3698376730975944,
question_106_variants.json,0.44906946681746185,
question_107_variants.json,0.33940584524599027,
question_108_variants.json,0.4376172782980297,
question_109_variants.json,0.35180780954490326,
question_10_variants.json,0.47944938440492474,
question_110_variants.json,0.3784625830595615,
question_111_variants.json,0.3467393614352191,
question_112_variants.json,0.46583901086676294,
question_113_variants.json,0.3599307043576059,
question_114_variants.json,0.37972932794556735,
question_115_variants.json,0.41637317084557113,
question_116_variants.json,0.36894121423712434,
question_117_variants.json,0.3685457637496283,
question_118_variants.json,0.38746955092489127,
question_119_variants.json,0.3568990312745261,
question_11_variants.json,0.35607798362195575,
question_120_variants.json,0.35272081659312293,
question_121_variants.json,0.339419773664866,
question_122_variants.json,0.4880794701986755,
question_123_variants.json,0.3780174169394638,
question_124_variants.json,0.4054321807775926,
question_125_variants.json,0.3763592742713101,
question_126_variants.json,0.40496103029929065,
question_127_variants.json,0.26864325048444027,
question_128_variants.json,0.3872785394939869,
question_129_variants.json,0.3795022339024808,
question_12_variants.json,0.43637398591097715,
question_130_variants.json,0.399496030240923,
question_131_variants.json,0.4151146925401584,
question_132_variants.json,0.36126224573062415,
question_133_variants.json,0.35784434114959374,
question_134_variants.json,0.4050279265187471,
question_135_variants.json,0.40476719013074014,
question_136_variants.json,0.3981727378396962,
question_137_variants.json,0.41876495561084237,
question_138_variants.json,0.3685920404053073,
question_139_variants.json,0.4791275939625918,
question_13_variants.json,0.3608415912213458,
question_140_variants.json,0.2941147019024788,
question_141_variants.json,0.34998404858564136,
question_142_variants.json,0.4631432106460175,
question_143_variants.json,0.2980118386222778,
question_144_variants.json,0.34964023019199664,
question_145_variants.json,0.4280979504003022,
question_146_variants.json,0.45800125936031905,
question_147_variants.json,0.36234827395946206,
question_148_variants.json,0.47646551984947455,
question_149_variants.json,0.35224302702144483,
question_14_variants.json,0.39862597826996937,
question_150_variants.json,0.2889498411713417,
question_151_variants.json,0.44504463304935593,
question_152_variants.json,0.37440840383683494,
